sample_num,speciesS,initialAs,N_EMS_11,time_to_infectious,time_to_symptoms,time_to_hospitalization,time_to_critical,time_to_death,time_to_detection,time_to_detection_As,time_to_detection_Sym,time_to_detection_Sys,recovery_time_asymp,recovery_time_mild,recovery_time_hosp,recovery_time_crit,fraction_symptomatic,fraction_severe,fraction_critical,cfr,reduced_inf_of_det_cases,d_Sys,d_As,d_P,d_Sys_incr1,d_Sys_incr2,d_Sys_incr3,d_Sys_incr4,d_Sys_incr5,d_Sys_incr6,d_Sys_incr7,fraction_critical_incr1,fraction_critical_incr2,fraction_critical_incr3,ki_multiplier_3a_EMS_11,ki_multiplier_3b_EMS_11,ki_multiplier_3c_EMS_11,ki_multiplier_4_EMS_11,ki_multiplier_5_EMS_11,ki_multiplier_time_4_EMS_11,ki_multiplier_time_5_EMS_11,ki_multiplier_6_EMS_11,ki_multiplier_7_EMS_11,ki_multiplier_time_6_EMS_11,ki_multiplier_time_7_EMS_11,ki_multiplier_8_EMS_11,ki_multiplier_time_8_EMS_11,d_Sym_EMS_11,d_Sym_change1_EMS_11,d_Sym_change2_EMS_11,d_Sym_change3_EMS_11,d_Sym_change4_EMS_11,d_Sym_change5_EMS_11,reopening_multiplier_4_EMS_11,d_Sym_ct1_EMS_11,Ki_EMS_11,time_infection_import_EMS_11,trigger_EMS_11,d_Sym_ct1,change_testDelay_As_1,change_testDelay_Sym_1,reduced_inf_of_det_cases_ct1,trigger_delay_days,initialAs_EMS_11,speciesS_EMS_11,Ki,startdate,ki_multiplier_time_3a,ki_multiplier_time_3b,ki_multiplier_time_3c,socialDistance_rollback_time,gradual_reopening_time1,gradual_reopening_time2,gradual_reopening_time3,gradual_reopening_time4,today,detection_time_1,detection_time_2,detection_time_3,detection_time_4,detection_time_5,detection_time_6,detection_time_7,crit_time_1,crit_time_2,crit_time_3,d_Sym_change_time_1,d_Sym_change_time_2,d_Sym_change_time_3,d_Sym_change_time_4,d_Sym_change_time_5,contact_tracing_start_1,contact_tracing_stop1,change_testDelay_time1,cfr_time_1,cfr_time_2,fraction_dead,fraction_hospitalized,scen_num,capacity_multiplier
225,12830632,10,2716921,3.793505638,2.647179013,5.447329115,5.718553315,5.281023003,2,2.722030332,7,2,8.4023868,9,4.340184539,9.952255655,0.602060314,0.09200214,0.228191914,0.028025893,0.299397,0.012813764,0,0,0.07952336,0.11166971,0.198369674,0.40082012,0.487704263,0.678121487,0.807646427,0.18591829,0.118100549,0.084279835,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000488002,0.040402087,0.063827921,0.192509843,0.224359657,0.326580531,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.304622188,0.467185898,226,0
226,12830632,10,2716921,4.02775557,2.765437091,5.122268567,5.047864192,4.629142005,2,3.121741289,7,2,8.458260454,9,4.263822135,8.516067991,0.55134997,0.094079838,0.343123136,0.028274237,0.28188376,0.011836977,0,0,0.086894911,0.115357472,0.316699177,0.398184633,0.540778238,0.680225347,0.874076464,0.163927907,0.071211293,0.083005644,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004325168,0.02298701,0.058751381,0.120174334,0.188407206,0.396649655,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.300534499,0.356342364,227,0
227,12830632,10,2716921,4.31219097,3.213036057,4.743547949,5.736383273,5.435144662,2,1.221903776,7,2,8.911812517,9,4.288975415,9.850706431,0.537069793,0.08363689,0.317618625,0.024729494,0.080898617,0.006609015,0,0,0.07287545,0.090779671,0.311680334,0.421770989,0.588362055,0.711901085,0.93141841,0.165350106,0.070814672,0.052954706,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.003237645,0.018742192,0.055040249,0.116825226,0.187653986,0.346301715,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.295676871,0.386704504,228,0
228,12830632,10,2716921,3.411987051,2.68805262,3.348004444,5.292066546,5.681542564,2,3.462578206,7,2,8.005195547,9,4.067643168,8.994559746,0.501517071,0.073059685,0.303432383,0.016290192,0.220351354,0.0016429,0,0,0.066812642,0.186655172,0.255389363,0.419697092,0.452070283,0.711195145,0.942620462,0.157414021,0.098049248,0.075057122,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.009372378,0.044850648,0.056640582,0.156454775,0.117911443,0.281062159,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.222971019,0.473596598,229,0
229,12830632,10,2716921,4.494166792,2.660869325,5.816189973,5.955469205,5.091874512,2,4.792791762,7,2,8.121657677,9,5.069285587,8.759077772,0.592429065,0.095318219,0.222574017,0.013116299,0.121256531,0.016500096,0,0,0.039343794,0.112995628,0.312415448,0.33690429,0.451678696,0.706654458,0.84191214,0.164628952,0.090263733,0.06496128,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.00613238,0.036815241,0.053752652,0.19033955,0.103323502,0.333522796,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.137605371,0.639820612,230,0
230,12830632,10,2716921,3.816297017,2.493957422,4.432219589,4.38715294,4.911291626,2,3.245655128,7,2,9.052623382,9,5.797596205,8.082425152,0.592027126,0.080480357,0.210679669,0.020227583,0.239545249,0.009305869,0,0,0.031101581,0.189551296,0.256128765,0.337993215,0.595954218,0.682480459,0.901801033,0.177668874,0.078225988,0.055185287,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001243484,0.054003646,0.078269169,0.153210516,0.216127136,0.39482002,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.251335654,0.537984677,231,0
231,12830632,10,2716921,4.41645411,2.985997334,5.473519349,5.465966716,5.160675382,2,3.96539002,7,2,7.886415047,9,4.771018137,8.121123105,0.633746513,0.06997687,0.305994443,0.020537924,0.295514137,0.000150018,0,0,0.0839065,0.114392965,0.215396045,0.437587544,0.582315463,0.704541545,0.83280171,0.174351097,0.106456693,0.058476203,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.00172435,0.046341352,0.09727861,0.110984115,0.18796166,0.151940869,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.293495895,0.400509662,232,0
232,12830632,10,2716921,3.93497159,2.961890018,5.529732154,4.080548573,5.211336165,2,3.418976155,7,2,7.657803013,9,5.678792447,9.738810258,0.533294651,0.065520667,0.30248815,0.022005894,0.261037133,0.008942235,0,0,0.079611566,0.095180742,0.243834572,0.38955077,0.485610231,0.746698374,0.993222944,0.17607775,0.108637283,0.070334408,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001988376,0.072168464,0.051454732,0.105710009,0.156975149,0.347168778,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.335861879,0.361649971,233,0
233,12830632,10,2716921,3.872961301,3.433892175,4.891219384,4.817842199,4.68117633,2,5.379891947,7,2,8.901721931,9,4.326806096,9.46096608,0.509458742,0.097522861,0.299161072,0.02167527,0.136615206,0.017517283,0,0,0.054098082,0.110062971,0.311955625,0.39533337,0.538810941,0.652960201,0.988514253,0.22127365,0.073941273,0.067950256,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.009668238,0.021201857,0.065845535,0.136860942,0.171243421,0.390876374,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.22225835,0.478580578,234,0
234,12830632,10,2716921,4.075342771,2.535316026,3.873880516,4.459167536,4.903223181,2,4.96495438,7,2,8.681858945,9,4.615741424,9.191245906,0.647232161,0.064530642,0.275130404,0.017172101,0.117722318,0.012755626,0,0,0.036880051,0.111914275,0.297468825,0.371108563,0.49247536,0.625567477,0.854881075,0.173845373,0.112915954,0.082479734,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006602664,0.055116325,0.0648989,0.19878751,0.127195104,0.175174974,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.266107706,0.45876189,235,0
235,12830632,10,2716921,3.592325317,3.319695428,3.573662012,5.000376396,4.971273404,2,1.418622886,7,2,7.239791557,9,4.414112412,8.427425278,0.604825554,0.088983652,0.214661395,0.022968222,0.244451041,0.01401248,0,0,0.029780993,0.123704315,0.276754807,0.362490467,0.450764749,0.72171702,0.842361034,0.224802589,0.09971845,0.065320135,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002798721,0.028321622,0.064036188,0.134013998,0.298868956,0.186644694,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.258117325,0.52722128,236,0
236,12830632,10,2716921,4.159718929,2.872667321,3.032027966,5.937609756,5.664265716,2,2.832970275,7,2,8.12068018,9,5.227283079,8.06584487,0.652578528,0.094368938,0.276083133,0.012366474,0.188551351,0.007873002,0,0,0.051146603,0.174939035,0.2047257,0.365991557,0.573453886,0.765040829,0.922959242,0.196876949,0.083413952,0.077092602,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,7.14e-05,0.024388707,0.053436488,0.10146535,0.249936905,0.195714546,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.131043904,0.592872963,237,0
237,12830632,10,2716921,4.378476658,3.094249209,4.702317365,4.891394973,4.831062476,2,5.714744301,7,2,9.874134096,9,5.497237172,8.840837122,0.596338077,0.095637023,0.337967339,0.020516699,0.164592525,0.005062673,0,0,0.033828181,0.150647549,0.28564053,0.39509723,0.587292002,0.6744906,0.942975001,0.138130634,0.081973323,0.050094465,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.009610322,0.040058258,0.062756026,0.15562932,0.187946826,0.310503009,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.214526747,0.447505914,238,0
238,12830632,10,2716921,4.311392555,3.310176272,5.405637157,5.84268497,4.481794195,2,3.508951535,7,2,9.867794738,9,5.524937255,8.683724749,0.682844796,0.076480351,0.20462378,0.01346474,0.288405823,0.013186552,0,0,0.088361075,0.145989312,0.319919229,0.333227415,0.51820468,0.626292669,0.996064903,0.211337302,0.076273157,0.083629656,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006068723,0.04235105,0.090442068,0.166636227,0.172161156,0.379903528,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.176054894,0.619321327,239,0
239,12830632,10,2716921,3.625766639,2.916267097,3.645466019,5.875556099,4.559202642,2,3.727790913,7,2,9.783770221,9,5.793103557,9.299686716,0.500961939,0.088954609,0.259514832,0.024318631,0.061579964,0.007098914,0,0,0.065744156,0.118271459,0.226250335,0.337457758,0.461386383,0.700279191,0.971160155,0.19252997,0.103945946,0.089324562,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000242209,0.029050193,0.054688952,0.158592277,0.223078178,0.301163162,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.273382476,0.467102693,240,0
240,12830632,10,2716921,4.491937949,3.19213631,5.796347006,4.579296795,5.81726315,2,4.497946216,7,2,8.04834686,9,5.656176983,8.815186081,0.591634804,0.061151404,0.281489253,0.02655056,0.116108043,0.012959106,0,0,0.07696543,0.184043283,0.308556273,0.434828608,0.49308375,0.794299563,0.9127831,0.130257122,0.079376228,0.066388976,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.001976404,0.025095988,0.099559888,0.177768739,0.284018665,0.214161534,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.434177435,0.284333312,241,0
241,12830632,10,2716921,3.787913424,2.51442794,4.891361557,4.352260212,4.238415551,2,1.386308044,7,2,7.167932618,9,5.33450723,9.543161698,0.671670174,0.064748174,0.224742636,0.016313516,0.229668523,0.000273906,0,0,0.070517542,0.179951737,0.233183508,0.330981497,0.493765686,0.661848896,0.811770429,0.157094795,0.079591656,0.055538299,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004136968,0.069985258,0.053578889,0.144418469,0.198333388,0.31197489,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.25195329,0.523304074,242,0
242,12830632,10,2716921,4.334525271,3.272774463,4.27426458,5.034353381,4.532652372,2,1.328491063,7,2,8.931905248,9,5.297508431,8.87565266,0.536765408,0.095679455,0.220006531,0.015780921,0.18485625,0.001237341,0,0,0.055598905,0.140737388,0.239415172,0.367044894,0.527818468,0.646791979,0.809397767,0.162899473,0.093192791,0.084614525,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.00104393,0.035549465,0.072598408,0.109462297,0.137590417,0.192505798,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.164935317,0.615058152,243,0
243,12830632,10,2716921,3.893395605,2.783803861,3.097033572,4.272614568,5.98941577,2,1.695714353,7,2,8.517666427,9,5.352476994,8.452839626,0.504250778,0.074853671,0.338364619,0.01903946,0.135167515,0.01089289,0,0,0.072242234,0.136437677,0.221499522,0.399869988,0.549954786,0.674563573,0.873725148,0.130459426,0.109441168,0.062364234,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.008345394,0.049458439,0.083235695,0.113211467,0.255742374,0.333581965,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.254355729,0.407279652,244,0
244,12830632,10,2716921,3.763253931,3.124490032,5.796601389,5.440971223,4.389297139,2,2.402252581,7,2,7.898972276,9,4.390517484,9.268629208,0.61049152,0.085479773,0.273828483,0.020687277,0.271729606,0.015836851,0,0,0.037705656,0.123114351,0.308263294,0.340651653,0.471698257,0.719124075,0.893904763,0.170928698,0.11127185,0.087743764,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004985262,0.07903238,0.087633524,0.149887417,0.169986229,0.238478023,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.242013704,0.484157813,245,0
245,12830632,10,2716921,3.888782537,3.342756574,3.899466486,5.23481042,4.309127736,2,5.906368903,7,2,9.424514795,9,5.342317032,9.445401001,0.545308434,0.065662667,0.279765879,0.011996318,0.092048854,0.017687416,0,0,0.080305786,0.110732337,0.292085222,0.357501365,0.518360296,0.794119016,0.889861469,0.136871501,0.09196645,0.084408755,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007484912,0.018662284,0.053587667,0.191469356,0.116489387,0.121445562,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.182696178,0.537537943,246,0
246,12830632,10,2716921,4.412209748,2.971014429,3.844243494,5.920924722,5.224439911,2,4.237959147,7,2,7.352119706,9,4.461823389,8.839412409,0.568639304,0.070323936,0.28988184,0.028731605,0.017204186,0.013579059,0,0,0.069912574,0.191852965,0.197818073,0.338120668,0.471023395,0.678208953,0.815731774,0.171097721,0.080277392,0.071457207,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.005961522,0.065450648,0.053719076,0.140140043,0.101786707,0.238155603,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.408560826,0.301557334,247,0
247,12830632,10,2716921,3.911482689,3.120217931,5.376049488,4.669199454,4.908853817,2,3.715746075,7,2,9.201635513,9,4.631486461,8.890075115,0.596040674,0.090974157,0.268543867,0.026356008,0.24849893,0.013258117,0,0,0.063174928,0.118632018,0.253595442,0.358892007,0.494912209,0.753988264,0.899086987,0.221587191,0.095902534,0.089703318,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002204571,0.02256346,0.072744751,0.154380385,0.28083722,0.274654086,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.289708734,0.441747398,248,0
248,12830632,10,2716921,3.449721298,3.107097516,5.825097158,5.159143087,4.76012508,2,3.831857903,7,2,8.057320405,9,4.431989533,8.304513372,0.503490688,0.062726271,0.317238288,0.016645623,0.042095067,0.0179749,0,0,0.05640922,0.093625023,0.261287503,0.428320075,0.48078687,0.664717865,0.842437912,0.163047744,0.106804417,0.074556826,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.009039811,0.02015354,0.06191375,0.147640818,0.258184281,0.33814581,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.265369243,0.417392469,249,0
249,12830632,10,2716921,3.622636898,2.948781049,4.868132969,5.084050852,4.056327665,2,2.16089915,7,2,8.370818626,9,5.045953572,8.21275686,0.678578135,0.06079799,0.297699876,0.022594875,0.243967868,0.013460424,0,0,0.065020803,0.091844798,0.304071219,0.430005609,0.505293908,0.742733588,0.986190795,0.216597365,0.085319517,0.078461786,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.000861043,0.028405255,0.09975248,0.117362652,0.133775583,0.138190765,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.371638524,0.330661601,250,0
250,12830632,10,2716921,4.016372013,2.817289953,5.951245314,5.301976266,5.690453863,2,3.006079448,7,2,8.60747992,9,5.782134909,9.811282436,0.670531804,0.064454613,0.334251813,0.015229614,0.075700426,0.004596662,0,0,0.068763039,0.096744778,0.286027236,0.354734248,0.4610429,0.789769831,0.811023773,0.188467855,0.082253696,0.074998187,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.008555024,0.05650383,0.089594706,0.158718146,0.226512417,0.264336234,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.236284309,0.429463878,251,0
251,12830632,10,2716921,3.503641577,3.222165307,3.654396603,5.476949334,4.358290833,2,2.274171051,7,2,9.078247484,9,4.111858061,9.2281121,0.504939047,0.062195051,0.347879282,0.025087326,0.100405398,0.000269548,0,0,0.075902386,0.123006074,0.247442262,0.406855196,0.501341216,0.657274585,0.986637643,0.172579741,0.097791001,0.087772896,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.003215835,0.038237305,0.082523777,0.16924405,0.280875384,0.167825447,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.403365312,0.248755406,252,0
252,12830632,10,2716921,3.672858377,3.177069213,4.921277304,4.020691761,5.97106709,2,1.282602576,7,2,9.164597088,9,4.429606296,9.306928116,0.569792175,0.06333499,0.325793369,0.013190985,0.137318142,0.007383177,0,0,0.030829672,0.172676346,0.271793585,0.342698658,0.515035125,0.703313572,0.802812757,0.1883575,0.115561151,0.062088754,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002952982,0.074248029,0.076462738,0.135120753,0.265098734,0.115011964,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.208273267,0.465933364,253,0
253,12830632,10,2716921,3.964775732,3.429434496,3.583597149,4.527293328,5.427103754,2,5.771396923,7,2,8.001460499,9,5.644847974,9.340696893,0.663228061,0.078666973,0.224950569,0.023738624,0.113647703,0.009511205,0,0,0.034158485,0.149897968,0.300744534,0.390734967,0.494179379,0.630282323,0.915932182,0.170081485,0.099504772,0.066886963,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007231002,0.072692296,0.073460826,0.147327454,0.26564145,0.102083165,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.301760999,0.473288432,254,0
254,12830632,10,2716921,3.42617824,2.515537564,5.875663512,4.71047733,4.262427407,2,5.397743209,7,2,9.650355138,9,4.147817092,8.945666866,0.618772011,0.063952167,0.274305346,0.027753521,0.217849249,0.0131779,0,0,0.034382336,0.184279783,0.2027354,0.349613364,0.478931568,0.793042207,0.894725693,0.154465509,0.093466164,0.0524896,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.002880443,0.07519848,0.092810371,0.187875098,0.233928522,0.384371039,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.433973113,0.291721541,255,0
255,12830632,10,2716921,4.386058182,2.678226232,3.831848148,5.701800799,4.951749414,2,5.954803157,7,2,8.085014931,9,4.685236596,9.041962989,0.595801604,0.093241098,0.308683109,0.017895904,0.032433098,0.004910985,0,0,0.068796667,0.114064416,0.306644709,0.348085956,0.553140558,0.703056654,0.935579045,0.155579545,0.096697688,0.079143556,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.008491007,0.067125081,0.058641666,0.150541928,0.237143179,0.254405223,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.191931507,0.499385385,256,0
256,12830632,10,2716921,4.246699066,3.220539245,4.213516409,4.045878911,5.076630288,2,5.657753929,7,2,7.235144435,9,5.844506732,8.162136781,0.651226466,0.091179291,0.224511387,0.010691634,0.294022485,0.011379732,0,0,0.079208775,0.150680931,0.293114093,0.443273833,0.476226623,0.793786574,0.811510996,0.152491334,0.083044937,0.072509785,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.003640704,0.062797378,0.069292416,0.130520946,0.249181625,0.234258815,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.117259453,0.65822916,257,0
257,12830632,10,2716921,3.634227108,3.315767027,3.286885373,5.545262615,4.634336704,2,1.30350561,7,2,7.669227269,9,5.835971585,9.041275705,0.610383368,0.075567769,0.237390608,0.015575083,0.076289478,0.012647716,0,0,0.056504727,0.094444105,0.252598207,0.374924847,0.534616872,0.614557337,0.928503833,0.139467801,0.104325773,0.085455896,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.003469577,0.020969744,0.086590291,0.169299356,0.177408442,0.305470734,0.12,0.25,1.143,58,516,0.17,2,2,0.675621658,1,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.20610748,0.556501912,258,0
